,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
40030,The American Settlers,"(16, 12)",192,/products/p9788804600-sa-i5576525/ron-embleton-the-american-settlers.htm?upi=PCHN970&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_295.jpg,https://imgc.artprintimages.com/img/print/ron-embleton-the-american-settlers_u-l-pchn970.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,3,286,124.21825203252033,59707.575921037394
40031,"The Battle of Culloden, 1972","(12, 16)",192,/products/p9788672670-sa-i5576248/richard-hook-the-battle-of-culloden-1972.htm?upi=PCG0N60&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_296.jpg,https://imgc.artprintimages.com/img/print/richard-hook-the-battle-of-culloden-1972_u-l-pcg0n60.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,149,160.60662568306012,41708.3813139949
40032,How Sir Launcelot Was Shot by a Gentlewoman Hunting,"(12, 16)",192,/products/p9784735438-sa-i5575555/arthur-rackham-how-sir-launcelot-was-shot-by-a-gentlewoman-hunting.htm?upi=PCDWFH0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_297.jpg,https://imgc.artprintimages.com/img/print/arthur-rackham-how-sir-launcelot-was-shot-by-a-gentlewoman-hunting_u-l-pcdwfh0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,189.6324017467249,26061.11135371179
40033,Noah's Ark,"(18, 18)",324,/products/p9788840846-sa-i5570844/mcconnell-noah-s-ark.htm?upi=PCINYT0&PODConfigID=8880743&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_298.jpg,https://imgc.artprintimages.com/img/print/mcconnell-noah-s-ark_u-l-pcinyt0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,39,82.6247134502924,27569.07880504771
40034,Theodore Roosevelt 26th American President Depicted as a Rough Rider,"(18, 24)",432,/products/p12366759-sa-i1736591/flohri-theodore-roosevelt-26th-american-president-depicted-as-a-rough-rider.htm?upi=ORZS60&PODConfigID=8880731&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_299.jpg,https://imgc.artprintimages.com/img/print/flohri-theodore-roosevelt-26th-american-president-depicted-as-a-rough-rider_u-l-orzs60.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,167.93710606060606,36343.06363636364
40035,"I, Robot","(12, 16)",192,/products/p14616299128-sa-i6774293/isaac-asimov-i-robot.htm?upi=PGF4KJ0&PODConfigID=9201947&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_300.jpg,https://imgc.artprintimages.com/img/print/isaac-asimov-i-robot_u-l-pgf4kj0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Teal,3,1,98.68281407035175,19999.815926112977
40036,Fire,"(12, 18)",216,/products/p20447403090-sa-i7288181/jules-verne-fire.htm?upi=PIX0V60&PODConfigID=9436042&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_301.jpg,https://imgc.artprintimages.com/img/print/jules-verne-fire_u-l-pix0v60.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,1,111.76663333333333,9387.4425
40037,Print of Two Cockatoos by A. Dumenil,"(12, 16)",192,/products/p12819337327-sa-i6400366/stapleton-collection-print-of-two-cockatoos-by-a-dumenil.htm?upi=PF5EY90&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_302.jpg,https://imgc.artprintimages.com/img/print/stapleton-collection-print-of-two-cockatoos-by-a-dumenil_u-l-pf5ey90.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,206.594976076555,23143.502942698196
40038,"""Sir Launcelot and the Witch Hellawes"" 1870","(12, 16)",192,/products/p22103759906-sa-i7498467/aubrey-beardsley-sir-launcelot-and-the-witch-hellawes-1870.htm?upi=PK51JK0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_303.jpg,https://imgc.artprintimages.com/img/print/aubrey-beardsley-sir-launcelot-and-the-witch-hellawes-1870_u-l-pk51jk0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,130.17265277777778,80966.54701232637
40039,The Senses: Seeing,"(12, 16)",192,/products/p12817879100-sa-i6401488/jessie-willcox-smith-the-senses-seeing.htm?upi=PEY9ZI0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_304.jpg,https://imgc.artprintimages.com/img/print/jessie-willcox-smith-the-senses-seeing_u-l-pey9zi0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,23,72.99867924528301,13441.461745227396
40040,Alexander the Great on Bucephalus,"(18, 18)",324,/products/p9788631823-sa-i5576076/english-school-alexander-the-great-on-bucephalus.htm?upi=PCFKH20&PODConfigID=8880743&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_305.jpg,https://imgc.artprintimages.com/img/print/english-school-alexander-the-great-on-bucephalus_u-l-pcfkh20.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Orange,3,109,187.7067111111111,28686.134573222218
40041,Little Women,"(12, 16)",192,/products/p13265002-sa-i2618595/little-women.htm?upi=P283KQ0&PODConfigID=9201947&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_306.jpg,https://imgc.artprintimages.com/img/print/little-women_u-l-p283kq0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Olive,2,1,196.05171521035598,32855.51213592233
40042,Frontispiece of Score a Symphony to Dante's Divine Commedia,"(12, 16)",192,/products/p30325655564-sa-i8934090/frontispiece-of-score-a-symphony-to-dante-s-divine-commedia.htm?upi=PRMQUI0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_307.jpg,https://imgc.artprintimages.com/img/print/frontispiece-of-score-a-symphony-to-dante-s-divine-commedia_u-l-prmqui0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,1,187.69698262243287,33851.00827761056
40043,Dante's Dream,"(18, 12)",216,/products/p22111032359-sa-i7613414/dante-gabriel-rossetti-dante-s-dream.htm?upi=PL9ZI20&PODConfigID=9436042&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_308.jpg,https://imgc.artprintimages.com/img/print/dante-gabriel-rossetti-dante-s-dream_u-l-pl9zi20.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,2,69,54.186859903381645,24412.11887185232
40044,"Infant School Illustrations, UK","(12, 16)",192,/products/p14654002764-sa-i6782311/infant-school-illustrations-uk.htm?upi=PGI9EY0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_309.jpg,https://imgc.artprintimages.com/img/print/infant-school-illustrations-uk_u-l-pgi9ey0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,82,143.36965571205008,43902.549906048196
40045,Robin Hood,"(12, 16)",192,/products/p14616872890-sa-i6775778/robin-hood.htm?upi=PGFNIM0&PODConfigID=9201947&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_310.jpg,https://imgc.artprintimages.com/img/print/robin-hood_u-l-pgfnim0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Olive,3,135,86.92479930191972,69692.45756003127
40046,"Gandavum, Map of Ghent","(16, 12)",192,/products/p12819494716-sa-i6400436/jan-blaeu-gandavum-map-of-ghent.htm?upi=PF5SE50&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_311.jpg,https://imgc.artprintimages.com/img/print/jan-blaeu-gandavum-map-of-ghent_u-l-pf5se50.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,177,175.11556022408965,87651.61274234693
40047,The Young Dalai Lama Fleeing the Chinese,"(18, 18)",324,/products/p9785462558-sa-i5577929/john-keay-the-young-dalai-lama-fleeing-the-chinese.htm?upi=PCETBE0&PODConfigID=8880743&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_312.jpg,https://imgc.artprintimages.com/img/print/john-keay-the-young-dalai-lama-fleeing-the-chinese_u-l-pcetbe0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Maroon,2,79,145.76345933562428,26050.221512972217
40048,Newton Watching Apples Fall,"(18, 18)",324,/products/p9788667300-sa-i5572179/english-school-newton-watching-apples-fall.htm?upi=PCFYW30&PODConfigID=8880743&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_313.jpg,https://imgc.artprintimages.com/img/print/english-school-newton-watching-apples-fall_u-l-pcfyw30.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Maroon,3,123,120.75935286935287,33915.42024242241
40049,The Defence of the Eureka Stockade,"(18, 18)",324,/products/p9788606431-sa-i5569884/mcbride-the-defence-of-the-eureka-stockade.htm?upi=PCFBTF0&PODConfigID=8880743&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_314.jpg,https://imgc.artprintimages.com/img/print/mcbride-the-defence-of-the-eureka-stockade_u-l-pcfbtf0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,2,158,132.1078418079096,54037.61186440678
40050,Hans Brinker,"(12, 16)",192,/products/p13284292-sa-i2619345/hans-brinker.htm?upi=P28KQN0&PODConfigID=9201947&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_315.jpg,https://imgc.artprintimages.com/img/print/hans-brinker_u-l-p28kqn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Black,2,52,127.45468013468013,42726.02272727273
40051,Front Cover of Ubu Roi Depicting Pere Ubu and the Spiral Adorning His Belly,"(18, 24)",432,/products/p12385350-sa-i1754647/front-cover-of-ubu-roi-depicting-pere-ubu-and-the-spiral-adorning-his-belly.htm?upi=OX9QE0&PODConfigID=8880731&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_316.jpg,https://imgc.artprintimages.com/img/print/front-cover-of-ubu-roi-depicting-pere-ubu-and-the-spiral-adorning-his-belly_u-l-ox9qe0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Black,3,16,81.45704802259887,38699.0593220339
40052,The White Rabbit is Featured on the Cover of the 1908 Edition Published by John Lane Bodley Head,"(18, 24)",432,/products/p12386000-sa-i1753050/w-h-walker-the-white-rabbit-is-featured-on-the-cover-of-the-1908-edition-published-by-john-lane-bodley-head.htm?upi=OWTNB0&PODConfigID=8880731&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_317.jpg,https://imgc.artprintimages.com/img/print/w-h-walker-the-white-rabbit-is-featured-on-the-cover-of-the-1908-edition-published-by-john-lane-bodley-head_u-l-owtnb0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Olive,2,125,131.2934281200632,37450.13252594281
40053,The Cover of the 1912 Edition,"(18, 24)",432,/products/p12363466-sa-i1737718/harold-copping-the-cover-of-the-1912-edition.htm?upi=OSBYZ0&PODConfigID=8880731&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_318.jpg,https://imgc.artprintimages.com/img/print/harold-copping-the-cover-of-the-1912-edition_u-l-osbyz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,White,2,2,188.73847407407408,6699.906266666667
40054,Black Beauty,"(18, 24)",432,/products/p12365303-sa-i1735963/winifred-austen-black-beauty.htm?upi=ORU9M0&PODConfigID=8880731&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_319.jpg,https://imgc.artprintimages.com/img/print/winifred-austen-black-beauty_u-l-oru9m0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,White,2,1,93.98582568807339,7037.404860491542
40055,Fighting a Vortex,"(12, 16)",192,/products/p30748283752-sa-i9030891/frank-r-paul-fighting-a-vortex.htm?upi=PSEESA0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_320.jpg,https://imgc.artprintimages.com/img/print/frank-r-paul-fighting-a-vortex_u-l-pseesa0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Teal,3,62,127.85709629629629,19214.24733288889
40056,"Beatrice Leading Dante, Paradise Scene from Divine Comedy","(12, 16)",192,/products/p28131746856-sa-i8588516/dante-alighieri-beatrice-leading-dante-paradise-scene-from-divine-comedy.htm?upi=PPZI3P0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_321.jpg,https://imgc.artprintimages.com/img/print/dante-alighieri-beatrice-leading-dante-paradise-scene-from-divine-comedy_u-l-ppzi3p0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,1,102.64373333333333,17385.276652395056
40057,"Infant School Illustrations, UK","(16, 12)",192,/products/p14653999135-sa-i6782646/infant-school-illustrations-uk.htm?upi=PGI8LY0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_322.jpg,https://imgc.artprintimages.com/img/print/infant-school-illustrations-uk_u-l-pgi8ly0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Navy,3,86,127.04968992248062,46720.21032444566
40058,The Food of Love,"(16, 20)",320,/products/p13884237525-sa-i6505230/gabriel-ferrier-the-food-of-love.htm?upi=F582D00&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_323.jpg,https://imgc.artprintimages.com/img/print/gabriel-ferrier-the-food-of-love_u-l-f582d00.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,173.53736111111112,33003.8
40059,The Constellation of Aquarius by James Thornhill,"(16, 12)",192,/products/p12819267110-sa-i6392622/stapleton-collection-the-constellation-of-aquarius-by-james-thornhill.htm?upi=PF59A40&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_324.jpg,https://imgc.artprintimages.com/img/print/stapleton-collection-the-constellation-of-aquarius-by-james-thornhill_u-l-pf59a40.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,White,3,44,178.1258831908832,55361.94119365915
40060,The Little Girl Lost. from 'songs of Innocence',"(12, 16)",192,/products/p12479369511-sa-i6343799/william-blake-the-little-girl-lost-from-songs-of-innocence.htm?upi=PEMRGC0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_325.jpg,https://imgc.artprintimages.com/img/print/william-blake-the-little-girl-lost-from-songs-of-innocence_u-l-pemrgc0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,150.53816446402348,55707.61453744493
40061,"Adventures of Sherlock Holmes in the Strand Magazine, The Adventure of the Naval Treaty","(12, 16)",192,/products/p15519278-sa-i3792262/adventures-of-sherlock-holmes-in-the-strand-magazine-the-adventure-of-the-naval-treaty.htm?upi=P75LOBO1ZLN&PODConfigID=4985776&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_326.jpg,https://imgc.artprintimages.com/img/print/adventures-of-sherlock-holmes-in-the-strand-magazine-the-adventure-of-the-naval-treaty_u-l-p75lobo1zln.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Olive,2,44,141.1520148148148,15161.90217733333
40062,"The War of the Worlds, a Martian Fighting-Machine is Destroyed by a Hit from a Shell","(18, 24)",432,/products/p12364058-sa-i1733803/henrique-alvim-corr-a-the-war-of-the-worlds-a-martian-fighting-machine-is-destroyed-by-a-hit-from-a-shell.htm?upi=OR5II0&PODConfigID=8880731&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_327.jpg,https://imgc.artprintimages.com/img/print/henrique-alvim-corr-a-the-war-of-the-worlds-a-martian-fighting-machine-is-destroyed-by-a-hit-from-a-shell_u-l-or5ii0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,1,172.88186666666667,30837.431795358025
40063,Sherlock Holmes Mystery,"(12, 16)",192,/products/p13298967-sa-i1600197/erberto-carboni-sherlock-holmes-mystery.htm?upi=P27EXD0&PODConfigID=9201947&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_328.jpg,https://imgc.artprintimages.com/img/print/erberto-carboni-sherlock-holmes-mystery_u-l-p27exd0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Maroon,2,26,152.97398058252426,23144.676534958526
40064,The Giver_Minimal,"(12, 16)",192,/products/p34915533184-sa-i9346878/christian-jackson-the-giver-minimal.htm?upi=F7WM550&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_329.jpg,https://imgc.artprintimages.com/img/print/christian-jackson-the-giver-minimal_u-l-f7wm550.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Maroon,3,1,30.237259259259258,564.5133333333333
40065,Battle of Salamis,"(16, 12)",192,/products/p9788838523-sa-i5580918/andrew-howat-battle-of-salamis.htm?upi=PCIGK50&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_330.jpg,https://imgc.artprintimages.com/img/print/andrew-howat-battle-of-salamis_u-l-pcigk50.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,White,2,31,156.37541254125412,19502.132758491814
40066,Physiotherapy Book Illustration,"(16, 12)",192,/products/p25404393601-sa-i7980783/physiotherapy-book-illustration.htm?upi=PNKDZK0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_331.jpg,https://imgc.artprintimages.com/img/print/physiotherapy-book-illustration_u-l-pnkdzk0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,1,196.99725925925927,24310.68
40067,Father Christmas,"(12, 16)",192,/products/p20447730048-sa-i7288110/lizzi-mack-father-christmas.htm?upi=PIX8RQ0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_332.jpg,https://imgc.artprintimages.com/img/print/lizzi-mack-father-christmas_u-l-pix8rq0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Maroon,2,68,58.85117924528302,29625.997640118814
40068,"Silas Marner, The Weaver of Raveloe","(12, 16)",192,/products/p13284684-sa-i2619416/silas-marner-the-weaver-of-raveloe.htm?upi=P28M5L0&PODConfigID=9201947&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_333.jpg,https://imgc.artprintimages.com/img/print/silas-marner-the-weaver-of-raveloe_u-l-p28m5l0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Olive,3,64,82.88495,81764.6025
40069,"The Nautilus Passengers, Illustration from ""20,000 Leagues under the Sea""","(12, 16)",192,/products/p12061058-sa-i1504760/alphonse-marie-de-neuville-the-nautilus-passengers-illustration-from-20-000-leagues-under-the-sea.htm?upi=OELWT0&PODConfigID=8880730&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_334.jpg,https://imgc.artprintimages.com/img/print/alphonse-marie-de-neuville-the-nautilus-passengers-illustration-from-20-000-leagues-under-the-sea_u-l-oelwt0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Teal,2,1,131.10103703703703,34066.35665239506
40070,Book Club - Great,"(12, 16)",192,/products/p48257044048-sa-i10853793/kristine-hegre-book-club-great.htm?upi=F95R8O0&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_335.jpg,https://imgc.artprintimages.com/img/print/kristine-hegre-book-club-great_u-l-f95r8o0.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,White,2,6,207.03195555555556,42761.40160646914
40071,"Illustration to Salome by Oscar Wilde, 1906–7","(16, 20)",320,/products/p47574173727-sa-i10641704/aubrey-beardsley-illustration-to-salome-by-oscar-wilde-1906-7.htm?upi=F8ZZX50&sOrigID=16123,D:/query_data/art_images/Book-Illustration/Book-Illustration_img_336.jpg,https://imgc.artprintimages.com/img/print/aubrey-beardsley-illustration-to-salome-by-oscar-wilde-1906-7_u-l-f8zzx50.jpg?src=gp&w=300&h=300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,1,175.56818055555556,44807.64375
