,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
54674,"""That's where we are right now."" - New Yorker Cartoon","(9, 12)",108,/products/p42640234704-sa-i10118599/that-s-where-we-are-right-now-new-yorker-cartoon.htm?upi=PYSH2N0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4295.jpg,https://imgc.artprintimages.com/img/print/that-s-where-we-are-right-now-new-yorker-cartoon_u-l-pysh2n0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,226.24665185185185,25493.653276246914
54675,"""Kids! No watching Bobby Flay before Mommy cooks dinner!"" - New Yorker Cartoon","(12, 9)",108,/products/p42640234466-sa-i10118598/kids-no-watching-bobby-flay-before-mommy-cooks-dinner-new-yorker-cartoon.htm?upi=PYSGWX0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4296.jpg,https://imgc.artprintimages.com/img/print/kids-no-watching-bobby-flay-before-mommy-cooks-dinner-new-yorker-cartoon_u-l-pysgwx0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Black,2,1,213.67974814814815,28087.908844000005
54676,"An advertisement for ""Mildred, the World's First Elderly Doll."" - New Yorker Cartoon","(12, 12)",144,/products/p42640234464-sa-i10118597/an-advertisement-for-mildred-the-world-s-first-elderly-doll-new-yorker-cartoon.htm?upi=PYSGV90&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4297.jpg,https://imgc.artprintimages.com/img/print/an-advertisement-for-mildred-the-world-s-first-elderly-doll-new-yorker-cartoon_u-l-pysgv90.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,208.5917,54406.05284622222
54677,"""I hope this isn't another holiday event we won't be able to forget."" - New Yorker Cartoon","(12, 12)",144,/products/p42640234462-sa-i10118596/i-hope-this-isn-t-another-holiday-event-we-won-t-be-able-to-forget-new-yorker-cartoon.htm?upi=PYSGXD0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4298.jpg,https://imgc.artprintimages.com/img/print/i-hope-this-isn-t-another-holiday-event-we-won-t-be-able-to-forget-new-yorker-cartoon_u-l-pysgxd0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,210.83865555555556,23739.904871555555
54678,"""You're a demanding little chap. The nearest telephone is in the next cent?"" - New Yorker Cartoon","(9, 12)",108,/products/p42640234460-sa-i10118595/you-re-a-demanding-little-chap-the-nearest-telephone-is-in-the-next-cent-new-yorker-cartoon.htm?upi=PYSGV60&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4299.jpg,https://imgc.artprintimages.com/img/print/you-re-a-demanding-little-chap-the-nearest-telephone-is-in-the-next-cent-new-yorker-cartoon_u-l-pysgv60.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,62,220.71743703703703,35682.82964320987
54679,"A man has a thought cloud, containing a sign that reads ""Rainbow goes here? - New Yorker Cartoon","(12, 12)",144,/products/p42640234458-sa-i10118594/a-man-has-a-thought-cloud-containing-a-sign-that-reads-rainbow-goes-here-new-yorker-cartoon.htm?upi=PYSGUK0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4300.jpg,https://imgc.artprintimages.com/img/print/a-man-has-a-thought-cloud-containing-a-sign-that-reads-rainbow-goes-here-new-yorker-cartoon_u-l-pysguk0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,53,240.2557,21282.88235955556
54680,"""O.K., one last big rhubarb score. But then I'm out of the pie game for go - New Yorker Cartoon","(12, 12)",144,/products/p42640234456-sa-i10118593/o-k-one-last-big-rhubarb-score-but-then-i-m-out-of-the-pie-game-for-go-new-yorker-cartoon.htm?upi=PYSGWB0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4301.jpg,https://imgc.artprintimages.com/img/print/o-k-one-last-big-rhubarb-score-but-then-i-m-out-of-the-pie-game-for-go-new-yorker-cartoon_u-l-pysgwb0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,212.21051111111112,24307.78919722222
54681,"""Real men don't shave, but, if you have to, don't be dainty about it."" - New Yorker Cartoon","(12, 9)",108,/products/p42640234291-sa-i10118592/real-men-don-t-shave-but-if-you-have-to-don-t-be-dainty-about-it-new-yorker-cartoon.htm?upi=PYSIJ20&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4302.jpg,https://imgc.artprintimages.com/img/print/real-men-don-t-shave-but-if-you-have-to-don-t-be-dainty-about-it-new-yorker-cartoon_u-l-pysij20.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,6,225.80465185185184,29279.52313461729
54682,"""Think of it as one less thing to worry about."" - New Yorker Cartoon","(12, 12)",144,/products/p42640234230-sa-i10118590/think-of-it-as-one-less-thing-to-worry-about-new-yorker-cartoon.htm?upi=PYSIIH0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4303.jpg,https://imgc.artprintimages.com/img/print/think-of-it-as-one-less-thing-to-worry-about-new-yorker-cartoon_u-l-pysiih0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,1,228.1047888888889,20011.80496788889
54683,"""The siege was yesterday."" - New Yorker Cartoon","(9, 12)",108,/products/p42640233886-sa-i10118589/the-siege-was-yesterday-new-yorker-cartoon.htm?upi=PYSIJ60&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4304.jpg,https://imgc.artprintimages.com/img/print/the-siege-was-yesterday-new-yorker-cartoon_u-l-pysij60.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,62,186.52785185185186,20919.573980246914
54684,"""Permission to treat the witness like gum stuck to the bottom of my heels? - New Yorker Cartoon","(12, 12)",144,/products/p42640233877-sa-i10118588/permission-to-treat-the-witness-like-gum-stuck-to-the-bottom-of-my-heels-new-yorker-cartoon.htm?upi=PYSIJE0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4305.jpg,https://imgc.artprintimages.com/img/print/permission-to-treat-the-witness-like-gum-stuck-to-the-bottom-of-my-heels-new-yorker-cartoon_u-l-pysije0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,79,224.27556666666666,27100.974486222225
54685,Two Medieval knights joust on pinatas. - New Yorker Cartoon,"(12, 12)",144,/products/p42640233875-sa-i10118587/two-medieval-knights-joust-on-pinatas-new-yorker-cartoon.htm?upi=PYSIGU0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4306.jpg,https://imgc.artprintimages.com/img/print/two-medieval-knights-joust-on-pinatas-new-yorker-cartoon_u-l-pysigu0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,8,225.35034444444443,18808.838253305556
54686,"""Are you still using that outlet?"" - New Yorker Cartoon","(12, 9)",108,/products/p42640233873-sa-i10118586/are-you-still-using-that-outlet-new-yorker-cartoon.htm?upi=PYSIFX0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4307.jpg,https://imgc.artprintimages.com/img/print/are-you-still-using-that-outlet-new-yorker-cartoon_u-l-pysifx0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,9,235.77792592592593,23947.50320488889
54687,"""It's your turn. I've run out of pleasantries for the gauntlet."" - New Yorker Cartoon","(12, 12)",144,/products/p42640233645-sa-i10118585/it-s-your-turn-i-ve-run-out-of-pleasantries-for-the-gauntlet-new-yorker-cartoon.htm?upi=PYSI4T0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4308.jpg,https://imgc.artprintimages.com/img/print/it-s-your-turn-i-ve-run-out-of-pleasantries-for-the-gauntlet-new-yorker-cartoon_u-l-pysi4t0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,Teal,2,211,126.6848,49488.27579663889
54688,"""Can't Yelp rate dry cleaners in order of how good they keep their mouth s?"" - New Yorker Cartoon","(9, 12)",108,/products/p42640233643-sa-i10118584/can-t-yelp-rate-dry-cleaners-in-order-of-how-good-they-keep-their-mouth-s-new-yorker-cartoon.htm?upi=PYSI5J0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4309.jpg,https://imgc.artprintimages.com/img/print/can-t-yelp-rate-dry-cleaners-in-order-of-how-good-they-keep-their-mouth-s-new-yorker-cartoon_u-l-pysi5j0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,Olive,2,1,189.21506666666667,21352.283204888892
54689,"""Wow! It's beginning to look a lot like Xmas."" - New Yorker Cartoon","(12, 12)",144,/products/p42640233641-sa-i10118583/wow-it-s-beginning-to-look-a-lot-like-xmas-new-yorker-cartoon.htm?upi=PYSI5N0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4310.jpg,https://imgc.artprintimages.com/img/print/wow-it-s-beginning-to-look-a-lot-like-xmas-new-yorker-cartoon_u-l-pysi5n0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,237.03876666666667,19229.337491972223
54690,A young assistant to the King paints bullseyes around the arrows the king ? - New Yorker Cartoon,"(12, 9)",108,/products/p42640233639-sa-i10118582/a-young-assistant-to-the-king-paints-bullseyes-around-the-arrows-the-king-new-yorker-cartoon.htm?upi=PYSI4H0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4311.jpg,https://imgc.artprintimages.com/img/print/a-young-assistant-to-the-king-paints-bullseyes-around-the-arrows-the-king-new-yorker-cartoon_u-l-pysi4h0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,1,234.11385185185185,13360.469985728394
54691,"""Can I start you all off with my cheesy alimony saga?"" - New Yorker Cartoon","(12, 9)",108,/products/p42640233637-sa-i10118581/can-i-start-you-all-off-with-my-cheesy-alimony-saga-new-yorker-cartoon.htm?upi=PYSI510&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4312.jpg,https://imgc.artprintimages.com/img/print/can-i-start-you-all-off-with-my-cheesy-alimony-saga-new-yorker-cartoon_u-l-pysi510.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,121,207.35346666666666,44432.537998222215
54692,"""He's a rescue."" - New Yorker Cartoon","(12, 12)",144,/products/p42640233635-sa-i10118580/he-s-a-rescue-new-yorker-cartoon.htm?upi=PYSI5P0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4313.jpg,https://imgc.artprintimages.com/img/print/he-s-a-rescue-new-yorker-cartoon_u-l-pysi5p0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,236.05583333333334,31896.199785305555
54693,"""I got hot."" - New Yorker Cartoon","(12, 9)",108,/products/p42640233633-sa-i10118579/i-got-hot-new-yorker-cartoon.htm?upi=PYSI3Z0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4314.jpg,https://imgc.artprintimages.com/img/print/i-got-hot-new-yorker-cartoon_u-l-pysi3z0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,214.61927407407407,31124.740496000002
54694,"""Your daddy had all the trimmings, son, our nation's highest honor."" - New Yorker Cartoon","(12, 9)",108,/products/p42640194369-sa-i10118577/your-daddy-had-all-the-trimmings-son-our-nation-s-highest-honor-new-yorker-cartoon.htm?upi=PYSHT30&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4315.jpg,https://imgc.artprintimages.com/img/print/your-daddy-had-all-the-trimmings-son-our-nation-s-highest-honor-new-yorker-cartoon_u-l-pysht30.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,9,244.88811851851852,25248.959759209876
54695,"""There can be no peace until they renounce their Rabbit God and accept our?"" - New Yorker Cartoon","(12, 12)",144,/products/p42640194333-sa-i10118576/there-can-be-no-peace-until-they-renounce-their-rabbit-god-and-accept-our-new-yorker-cartoon.htm?upi=PYSHTE0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4316.jpg,https://imgc.artprintimages.com/img/print/there-can-be-no-peace-until-they-renounce-their-rabbit-god-and-accept-our-new-yorker-cartoon_u-l-pyshte0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,147,208.50664444444445,45369.38729930555
54696,"""Which is more ancient?our chants or 'Piano Man'?"" - New Yorker Cartoon","(12, 9)",108,/products/p42640194307-sa-i10118575/which-is-more-ancient-our-chants-or-piano-man-new-yorker-cartoon.htm?upi=PYSHT90&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4317.jpg,https://imgc.artprintimages.com/img/print/which-is-more-ancient-our-chants-or-piano-man-new-yorker-cartoon_u-l-pysht90.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,235.13022222222222,24067.919486222225
54697,A Football player poises to catch a Turkey. - New Yorker Cartoon,"(9, 12)",108,/products/p42640194279-sa-i10118574/a-football-player-poises-to-catch-a-turkey-new-yorker-cartoon.htm?upi=PYSHU40&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4318.jpg,https://imgc.artprintimages.com/img/print/a-football-player-poises-to-catch-a-turkey-new-yorker-cartoon_u-l-pyshu40.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,39,235.22552259887004,22467.605940776717
54698,"""I'm sure they're not targeting you personally."" - New Yorker Cartoon","(12, 12)",144,/products/p42640194249-sa-i10118573/i-m-sure-they-re-not-targeting-you-personally-new-yorker-cartoon.htm?upi=PYSHTL0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4319.jpg,https://imgc.artprintimages.com/img/print/i-m-sure-they-re-not-targeting-you-personally-new-yorker-cartoon_u-l-pyshtl0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,209.1986,24315.736528638892
54699,"""Get outta here?I shot a man in Reno just to watch him die, too!"" - New Yorker Cartoon","(12, 12)",144,/products/p42640194221-sa-i10118572/get-outta-here-i-shot-a-man-in-reno-just-to-watch-him-die-too-new-yorker-cartoon.htm?upi=PYSHU50&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4320.jpg,https://imgc.artprintimages.com/img/print/get-outta-here-i-shot-a-man-in-reno-just-to-watch-him-die-too-new-yorker-cartoon_u-l-pyshu50.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,212.78973333333334,27763.507427750006
54700,"Intelligent Design -- a fish walks on to land, and thinks ""How can I monet? - New Yorker Cartoon","(12, 9)",108,/products/p42640191128-sa-i10118571/intelligent-design-a-fish-walks-on-to-land-and-thinks-how-can-i-monet-new-yorker-cartoon.htm?upi=PYSFJ90&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4321.jpg,https://imgc.artprintimages.com/img/print/intelligent-design-a-fish-walks-on-to-land-and-thinks-how-can-i-monet-new-yorker-cartoon_u-l-pysfj90.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Olive,2,12,239.10877037037037,23114.217944888886
54701,"""According to the map, the treasure should be right behind that door."" - New Yorker Cartoon","(12, 12)",144,/products/p42640191126-sa-i10118570/according-to-the-map-the-treasure-should-be-right-behind-that-door-new-yorker-cartoon.htm?upi=PYSFFA0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4322.jpg,https://imgc.artprintimages.com/img/print/according-to-the-map-the-treasure-should-be-right-behind-that-door-new-yorker-cartoon_u-l-pysffa0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,7,228.25837777777778,38623.381591
54702,"""Wait for it."" - New Yorker Cartoon","(9, 12)",108,/products/p42640191124-sa-i10118569/wait-for-it-new-yorker-cartoon.htm?upi=PYSFEI0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4323.jpg,https://imgc.artprintimages.com/img/print/wait-for-it-new-yorker-cartoon_u-l-pysfei0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,White,2,30,238.96331851851852,19466.07665239506
54703,Chiller Theatre - New Yorker Cartoon,"(12, 12)",144,/products/p42640191122-sa-i10118568/chiller-theatre-new-yorker-cartoon.htm?upi=PYSFEG0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4324.jpg,https://imgc.artprintimages.com/img/print/chiller-theatre-new-yorker-cartoon_u-l-pysfeg0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Black,2,1,193.96495555555555,15814.80069375
54704,"""Yes, but I'll know it's a recliner."" - New Yorker Cartoon","(12, 12)",144,/products/p42640191120-sa-i10118567/yes-but-i-ll-know-it-s-a-recliner-new-yorker-cartoon.htm?upi=PYSFJN0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4325.jpg,https://imgc.artprintimages.com/img/print/yes-but-i-ll-know-it-s-a-recliner-new-yorker-cartoon_u-l-pysfjn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,119,138.28385555555556,26379.685516638892
54705,"""You know how some writers are known as 'writer's writers'? I'm what's kno?"" - New Yorker Cartoon","(12, 9)",108,/products/p42640191118-sa-i10118566/you-know-how-some-writers-are-known-as-writer-s-writers-i-m-what-s-kno-new-yorker-cartoon.htm?upi=PYSFFI0&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4326.jpg,https://imgc.artprintimages.com/img/print/you-know-how-some-writers-are-known-as-writer-s-writers-i-m-what-s-kno-new-yorker-cartoon_u-l-pysffi0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,2,224.1801037037037,40794.274939802475
54706,"""All right, buddy, that'll be a ten-dollar corkage fee."" - New Yorker Cartoon","(12, 12)",144,/products/p42640191116-sa-i10118565/all-right-buddy-that-ll-be-a-ten-dollar-corkage-fee-new-yorker-cartoon.htm?upi=PYSFFN0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4327.jpg,https://imgc.artprintimages.com/img/print/all-right-buddy-that-ll-be-a-ten-dollar-corkage-fee-new-yorker-cartoon_u-l-pysffn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,216.34052222222223,16939.012427750004
54707,"""We're finding that the ones we tested perfume and makeup on are extremely?"" - New Yorker Cartoon","(12, 12)",144,/products/p42640189067-sa-i10118564/we-re-finding-that-the-ones-we-tested-perfume-and-makeup-on-are-extremely-new-yorker-cartoon.htm?upi=PYSG2I0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4328.jpg,https://imgc.artprintimages.com/img/print/we-re-finding-that-the-ones-we-tested-perfume-and-makeup-on-are-extremely-new-yorker-cartoon_u-l-pysg2i0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,1,221.09792222222222,32948.889871555555
54708,"""Look, I know you and I have had our differences, but can we at least agre?"" - New Yorker Cartoon","(12, 12)",144,/products/p42640189065-sa-i10118563/look-i-know-you-and-i-have-had-our-differences-but-can-we-at-least-agre-new-yorker-cartoon.htm?upi=PYSFYJ0&PODConfigID=8419449&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4329.jpg,https://imgc.artprintimages.com/img/print/look-i-know-you-and-i-have-had-our-differences-but-can-we-at-least-agre-new-yorker-cartoon_u-l-pysfyj0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,2,229.5544111111111,30875.994719972212
54709,"Newly-shorn sheep walk out of a barn, as the farmer shows them a mirror. - New Yorker Cartoon","(12, 9)",108,/products/p42640189063-sa-i10118562/newly-shorn-sheep-walk-out-of-a-barn-as-the-farmer-shows-them-a-mirror-new-yorker-cartoon.htm?upi=PYSFY90&PODConfigID=8419447&sOrigID=428722,D:/query_data/art_images/Conde-Nast-Magazines/Conde-Nast-Magazines_img_4330.jpg,https://imgc.artprintimages.com/img/print/newly-shorn-sheep-walk-out-of-a-barn-as-the-farmer-shows-them-a-mirror-new-yorker-cartoon_u-l-pysfy90.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,White,2,28,215.71183703703704,46632.075510666655
