,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
47512,"Morning Fog in Forest Near Bad Marienberg, Westerwald, Rhineland-Palatinate, Germany, Europe","(12, 8)",96,/products/p26759453264-sa-i8124092/jochen-schlenker-morning-fog-in-forest-near-bad-marienberg-westerwald-rhineland-palatinate-germany-europe.htm?upi=PXX7A30&PODConfigID=13929613&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6242.jpg,https://imgc.artprintimages.com/img/print/jochen-schlenker-morning-fog-in-forest-near-bad-marienberg-westerwald-rhineland-palatinate-germany-europe_u-l-pxx7a30.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,157,116.7672,82581.742775
47513,The Sunflowers Drawn By Gouache On A Paper,"(16, 12)",192,/products/p22966964741-sa-i7888071/balaikin2009-the-sunflowers-drawn-by-gouache-on-a-paper.htm?upi=PN18TZ0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6243.jpg,https://imgc.artprintimages.com/img/print/balaikin2009-the-sunflowers-drawn-by-gouache-on-a-paper_u-l-pn18tz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,White,0,136,138.98217261904762,53115.359533641575
47514,Falling Leaves II,"(8, 24)",192,/products/p15612395289-sa-i6949183/malcolm-sanders-falling-leaves-ii.htm?upi=F5JQWS0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6244.jpg,https://imgc.artprintimages.com/img/print/malcolm-sanders-falling-leaves-ii_u-l-f5jqws0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Orange,0,38,147.93343333333334,88111.04184974998
47515,The Cup of Tea,"(12, 16)",192,/products/p14834795692-sa-i6804730/mary-cassatt-the-cup-of-tea.htm?upi=PGJYH00&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6245.jpg,https://imgc.artprintimages.com/img/print/mary-cassatt-the-cup-of-tea_u-l-pgjyh00.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,13,125.0886,25628.51992775
47516,Bloomer Tile X,"(17, 17)",289,/products/p10818605743-sa-i6101806/james-burghardt-bloomer-tile-x.htm?upi=F4XGFL0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6246.jpg,https://imgc.artprintimages.com/img/print/james-burghardt-bloomer-tile-x_u-l-f4xgfl0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,19,134.58075555555556,12433.267759750004
47517,"White Roses, 1875","(12, 16)",192,/products/p1775788757-sa-i4205812/henri-fantin-latour-white-roses-1875.htm?upi=P94OXY0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6247.jpg,https://imgc.artprintimages.com/img/print/henri-fantin-latour-white-roses-1875_u-l-p94oxy0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Black,3,34,68.7206976744186,6809.982558139535
47518,Besler Floral II,"(12, 16)",192,/products/p1201053092-sa-i863201/besler-basilius-besler-floral-ii.htm?upi=P8L83I0&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6248.jpg,https://imgc.artprintimages.com/img/print/besler-basilius-besler-floral-ii_u-l-p8l83i0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,1,196.00260330578513,37355.54801238815
47519,Tulips,"(20, 26)",520,/products/p10083419-sa-i747408/dr-robert-j-thornton-tulips.htm?upi=E2U2H0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6249.jpg,https://imgc.artprintimages.com/img/print/dr-robert-j-thornton-tulips_u-l-e2u2h0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,20,127.74330532212885,23741.4105994898
47520,Gilded Botanical VIII,"(12, 16)",192,/products/p48275211047-sa-i10861088/wild-apple-portfolio-gilded-botanical-viii.htm?upi=Q1AXBA80&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6250.jpg,https://imgc.artprintimages.com/img/print/wild-apple-portfolio-gilded-botanical-viii_u-l-q1axba80.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,1,240.06861111111112,26128.308358984377
47521,A bog star flower in a river-edge meadow,"(12, 18)",216,/products/p46176927598-sa-i10508944/michael-melford-a-bog-star-flower-in-a-river-edge-meadow.htm?upi=Q13506MO1ZLN&PODConfigID=4985791&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6251.jpg,https://imgc.artprintimages.com/img/print/michael-melford-a-bog-star-flower-in-a-river-edge-meadow_u-l-q13506mo1zln.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,178.43468333333334,16388.301036
47522,Blue Impressions II,"(12, 18)",216,/products/p45891018687-sa-i10489732/tim-otoole-blue-impressions-ii.htm?upi=Q12ZZKDO1ZOO&PODConfigID=4985786&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6252.jpg,https://imgc.artprintimages.com/img/print/tim-otoole-blue-impressions-ii_u-l-q12zzkdo1zoo.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,184.86013725490196,22872.203975000004
47523,Beckoning Palms,"(12, 9)",108,/products/p45211195421-sa-i10393104/scott-westmoreland-beckoning-palms.htm?upi=Q11ZK3R0&PODConfigID=9201946&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6253.jpg,https://imgc.artprintimages.com/img/print/scott-westmoreland-beckoning-palms_u-l-q11zk3r0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Black,3,41,120.72597037037038,28404.8438694321
47524,Nutmeg and Teal,"(16, 16)",256,/products/p38327318014-sa-i9817312/jennifer-goldberger-nutmeg-and-teal.htm?upi=Q11AZJC0&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6254.jpg,https://imgc.artprintimages.com/img/print/jennifer-goldberger-nutmeg-and-teal_u-l-q11azjc0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,2,82,134.04477777777777,32552.869799888886
47525,"Wheat Field, Kansas, USA","(24, 8)",192,/products/p25749037947-sa-i8026743/wheat-field-kansas-usa.htm?upi=PNV4FZ0&PODConfigID=4990601&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6255.jpg,https://imgc.artprintimages.com/img/print/wheat-field-kansas-usa_u-l-pnv4fz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,33,144.61387205387206,24994.120917253345
47526,Head of a Jamaican Girl,"(12, 16)",192,/products/p21296781244-sa-i7361511/augustus-edwin-john-head-of-a-jamaican-girl.htm?upi=PJCM4D0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6256.jpg,https://imgc.artprintimages.com/img/print/augustus-edwin-john-head-of-a-jamaican-girl_u-l-pjcm4d0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,2,1,115.91820740740741,15430.603402469134
47527,Iceland Poppy Moments,"(9, 12)",108,/products/p42297105458-sa-i7171875/albert-koetsier-iceland-poppy-moments.htm?upi=PYJUWQ0&PODConfigID=4986394&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6257.jpg,https://imgc.artprintimages.com/img/print/albert-koetsier-iceland-poppy-moments_u-l-pyjuwq0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,11,168.11980740740742,14943.226666666667
47528,Happiness,"(40, 20)",800,/products/p18565008769-sa-i7134510/drako-fontaine-happiness.htm?upi=F5OIXS0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6258.jpg,https://imgc.artprintimages.com/img/print/drako-fontaine-happiness_u-l-f5oixs0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Orange,0,17,165.0556,35736.287775
47529,Juanita IV,"(12, 16)",192,/products/p12817772461-sa-i6393458/lou-wall-juanita-iv.htm?upi=PEXDD90&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6259.jpg,https://imgc.artprintimages.com/img/print/lou-wall-juanita-iv_u-l-pexdd90.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Olive,3,32,133.37406542056075,13086.027974277229
47530,Hibiscus et moineau,"(12, 16)",192,/products/p8096344890-sa-i5163527/katsushika-hokusai-hibiscus-et-moineau.htm?upi=PAV47B0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6260.jpg,https://imgc.artprintimages.com/img/print/katsushika-hokusai-hibiscus-et-moineau_u-l-pav47b0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,15,142.51004926108374,26062.31852720279
47531,Dramatic Lemon,"(16, 16)",256,/products/p16740055485-sa-i2804732/vision-studio-dramatic-lemon.htm?upi=PXN23F0&PODConfigID=9664578&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6261.jpg,https://imgc.artprintimages.com/img/print/vision-studio-dramatic-lemon_u-l-pxn23f0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,3,27,134.62848888888888,18634.360989750003
47532,Calla Lily Bouquet,"(8, 10)",80,/products/p12153146-sa-i1540007/shelly-bartek-calla-lily-bouquet.htm?upi=EZ2DN0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6262.jpg,https://imgc.artprintimages.com/img/print/shelly-bartek-calla-lily-bouquet_u-l-ez2dn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Maroon,3,28,126.73856345885635,29779.98831651232
47533,"The Cactus Enthusiast, 1850","(12, 16)",192,/products/p49456233093-sa-i11237675/the-cactus-enthusiast-1850.htm?upi=Q1FKFMZ0&PODConfigID=14939068&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6263.jpg,https://imgc.artprintimages.com/img/print/the-cactus-enthusiast-1850_u-l-q1fkfmz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Maroon,2,24,109.59079664570231,21092.86690904236
47534,Trees And Houses,"(16, 12)",192,/products/p47049151928-sa-i10554354/paul-cezanne-trees-and-houses.htm?upi=Q13DF3P0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6264.jpg,https://imgc.artprintimages.com/img/print/paul-cezanne-trees-and-houses_u-l-q13df3p0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Olive,2,176,148.14130841121496,53229.34288999039
47535,Sunflower,"(12, 18)",216,/products/p30978721153-sa-i9070293/frank-krahmer-sunflower.htm?upi=PZQ0WP0&PODConfigID=14258383&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6265.jpg,https://imgc.artprintimages.com/img/print/frank-krahmer-sunflower_u-l-pzq0wp0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Olive,3,6,189.3187,13726.7775
47536,Poétique 2,"(18, 18)",324,/products/p30951868870-sa-i9056203/lisa-audit-poetique-2.htm?upi=PSG2N20&PODConfigID=8880743&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6266.jpg,https://imgc.artprintimages.com/img/print/lisa-audit-poetique-2_u-l-psg2n20.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,109,170.016878483835,34613.29602252771
47537,Poppies Bloom I,"(24, 8)",192,/products/p29373507990-sa-i8688480/albena-hristova-poppies-bloom-i.htm?upi=PXZCKZ0&PODConfigID=9327777&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6267.jpg,https://imgc.artprintimages.com/img/print/albena-hristova-poppies-bloom-i_u-l-pxzckz0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Maroon,3,15,110.59363636363636,14318.554095500458
47538,Karma,"(12, 38)",456,/products/p22819044191-sa-i7850348/don-li-leger-karma.htm?upi=F655MBO1ZLN&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6268.jpg,https://imgc.artprintimages.com/img/print/don-li-leger-karma_u-l-f655mbo1zln.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Black,3,1,130.9610355987055,14810.155183334906
47539,"A Yellow Foxglove, Digitalis Grandiflora","(12, 16)",192,/products/p17462220042-sa-i7050494/joel-sartore-a-yellow-foxglove-digitalis-grandiflora.htm?upi=PHUAKQ0&PODConfigID=4990703&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6269.jpg,https://imgc.artprintimages.com/img/print/joel-sartore-a-yellow-foxglove-digitalis-grandiflora_u-l-phuakq0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,3,4,28.050933333333333,8669.036652395062
47540,"Yosemite Falls, Yosemite National Park, California, Usa","(9, 12)",108,/products/p14235728607-sa-i6656373/jamie-judy-wild-yosemite-falls-yosemite-national-park-california-usa.htm?upi=PXQD7Y0&PODConfigID=4990619&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6270.jpg,https://imgc.artprintimages.com/img/print/jamie-judy-wild-yosemite-falls-yosemite-national-park-california-usa_u-l-pxqd7y0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Olive,2,119,80.82613333333333,41263.41634646913
47541,"Close-Up of Crown Tickseed, Texas, Usa","(12, 9)",108,/products/p13348453059-sa-i6453561/julie-eggers-close-up-of-crown-tickseed-texas-usa.htm?upi=PXQ9FP0&PODConfigID=4990619&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6271.jpg,https://imgc.artprintimages.com/img/print/julie-eggers-close-up-of-crown-tickseed-texas-usa_u-l-pxq9fp0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Olive,0,18,126.66749629629629,17280.270536098767
47542,Pea Pods,"(12, 9)",108,/products/p12819695605-sa-i6393042/clay-perry-pea-pods.htm?upi=PZLV3E0&PODConfigID=14258387&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6272.jpg,https://imgc.artprintimages.com/img/print/clay-perry-pea-pods_u-l-pzlv3e0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Teal,2,60,55.53014814814815,33706.06884399999
47543,Early Tulips N Black and White,"(19, 13)",247,/products/p12423675619-sa-i6340207/albert-koetsier-early-tulips-n-black-and-white.htm?upi=F547RW0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6273.jpg,https://imgc.artprintimages.com/img/print/albert-koetsier-early-tulips-n-black-and-white_u-l-f547rw0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,14,203.17815873015874,18893.374983616784
47544,Bouquet,"(12, 16)",192,/products/p8098361834-sa-i5175241/jan-frans-van-dael-bouquet.htm?upi=PAZFHN0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6274.jpg,https://imgc.artprintimages.com/img/print/jan-frans-van-dael-bouquet_u-l-pazfhn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Black,2,70,64.36713675213676,31640.86857654869
47545,Old Park Service cabin in the Cut Bank Valley of Glacier National Park in Montana,"(9, 12)",108,/products/p14147453-sa-i2815636/chuck-haney-old-park-service-cabin-in-the-cut-bank-valley-of-glacier-national-park-in-montana.htm?upi=PXPS9P0&PODConfigID=4990619&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6275.jpg,https://imgc.artprintimages.com/img/print/chuck-haney-old-park-service-cabin-in-the-cut-bank-valley-of-glacier-national-park-in-montana_u-l-pxps9p0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,149,96.50117037037037,42954.069871555555
47546,"Purple Wildflowers in Field, Lancaster County, PA","(12, 9)",108,/products/p13808555-sa-i2757904/michele-burgess-purple-wildflowers-in-field-lancaster-county-pa.htm?upi=PXYX9V0&PODConfigID=4990619&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6276.jpg,https://imgc.artprintimages.com/img/print/michele-burgess-purple-wildflowers-in-field-lancaster-county-pa_u-l-pxyx9v0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,97,98.52142222222223,15952.794291358023
47547,"Pair of Calypso Orchids, Upper Peninsula, Michigan, USA","(16, 12)",192,/products/p13235189-sa-i2349836/mark-carlson-pair-of-calypso-orchids-upper-peninsula-michigan-usa.htm?upi=P25T3V0&PODConfigID=4990699&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6277.jpg,https://imgc.artprintimages.com/img/print/mark-carlson-pair-of-calypso-orchids-upper-peninsula-michigan-usa_u-l-p25t3v0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,3,20,82.04444444444445,15344.935967358022
47548,"Vibrating the Olives from the Trees in the Olive Groves of Marina Colonna, Molise, Italy","(16, 12)",192,/products/p13036103-sa-i2276954/michael-newton-vibrating-the-olives-from-the-trees-in-the-olive-groves-of-marina-colonna-molise-italy.htm?upi=P1HCLW0&PODConfigID=4990699&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6278.jpg,https://imgc.artprintimages.com/img/print/michael-newton-vibrating-the-olives-from-the-trees-in-the-olive-groves-of-marina-colonna-molise-italy_u-l-p1hclw0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,184,142.6069037037037,79834.32092143208
47549,Kandinsky's Tulips,"(12, 16)",192,/products/p12011168-sa-i1458652/john-newcomb-kandinsky-s-tulips.htm?upi=OCFYN0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6279.jpg,https://imgc.artprintimages.com/img/print/john-newcomb-kandinsky-s-tulips_u-l-ocfyn0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Maroon,3,40,85.34272592592593,20746.435878469136
47550,"White Magnolia blossom, Florida, USA","(12, 8)",96,/products/p48916215097-sa-i11112789/lisa-s-engelbrecht-white-magnolia-blossom-florida-usa.htm?upi=Q1D0Z8Z0&PODConfigID=14258382&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6280.jpg,https://imgc.artprintimages.com/img/print/lisa-s-engelbrecht-white-magnolia-blossom-florida-usa_u-l-q1d0z8z0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,93,111.09831666666666,25465.957427750003
47551,Groovy Florals I Be Kind,"(12, 16)",192,/products/p48275577226-sa-i10865948/lamai-mccartan-groovy-florals-i-be-kind.htm?upi=Q1B1GK80&PODConfigID=9201947&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6281.jpg,https://imgc.artprintimages.com/img/print/lamai-mccartan-groovy-florals-i-be-kind_u-l-q1b1gk80.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,160,78.14645925925926,26943.382643506164
47552,Landscape with Cacti,"(16, 12)",192,/products/p40771875213-sa-i9964778/diego-rivera-landscape-with-cacti.htm?upi=F8DERR0&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6282.jpg,https://imgc.artprintimages.com/img/print/diego-rivera-landscape-with-cacti_u-l-f8derr0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Olive,0,4,133.83173333333335,20322.871270320986
47553,"Set Design for Act II of a Ballet Russes Production of Ravel's Daphnis and Chloe, 1912","(16, 12)",192,/products/p34932650338-sa-i9366481/leon-bakst-set-design-for-act-ii-of-a-ballet-russes-production-of-ravel-s-daphnis-and-chloe-1912.htm?upi=PTHNBX0&PODConfigID=8880730&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6283.jpg,https://imgc.artprintimages.com/img/print/leon-bakst-set-design-for-act-ii-of-a-ballet-russes-production-of-ravel-s-daphnis-and-chloe-1912_u-l-pthnbx0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,Black,3,65,122.24387596899224,50095.193400270415
47554,"Mexico, San Miguel De Allende. Colorful Doorway. San Miguel De Allende","(16, 16)",256,/products/p30436876258-sa-i8955332/jaynes-gallery-mexico-san-miguel-de-allende-colorful-doorway-san-miguel-de-allende.htm?upi=PRQCIM0&PODConfigID=4990795&sOrigID=12134,D:/query_data/art_images/Botanical/Botanical_img_6284.jpg,https://imgc.artprintimages.com/img/print/jaynes-gallery-mexico-san-miguel-de-allende-colorful-doorway-san-miguel-de-allende_u-l-prqcim0.jpg?src=gp&w=300&h=300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Olive,3,105,114.07757777777778,40889.88742775001
